Song Name,Song ID,Genres,Year,Main Genres
Roses,3vv9phIu6Y1vX3jcqaGz5Z,"['electropop', 'pop']",2005,Pop Music
Preservation,124DjfCOxrqEXpHD04Hk8i,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2005,Hip hop Music
Your Body,7vFv0yFGMJW3qVXbAd9BK9,"['neo mellow', 'singer-songwriter']",2005,
One Wish,2TFsx3B0hLSSTambrudXs3,['pop rap'],2005,Pop Music
Bandelero,43OjswTQMkuvQQEP38Roxl,"['reggae fusion', 'reggae rock']",2005,"Reggae Music, Rock Music"
Ordinary People,2ZA4uMlSZjaoWGFqP1tsLI,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",2005,Pop Music
I Should Have Cheated,5tFDgH6do20IXdSoNBAmXK,"['hip pop', 'r&b', 'urban contemporary']",2005,Pop Music
Feather (feat. Cise Starr & Akin from CYNE),2ej1A2Ze6P2EOW7KfIosZR,"['ambeat', 'chillhop', 'downtempo', 'instrumental hip hop', 'japanese chillhop', 'japanese old school hip hop', 'jazz rap']",2005,"Hip hop Music, Jazz Music"
Smile In Your Sleep,29dljceloiAgAeARUwZ3QC,"['canadian post-hardcore', 'canadian rock', 'melodic metalcore', 'metalcore', 'neon pop punk', 'pop emo', 'pop punk', 'post-hardcore', 'screamo']",2005,"Metal Music, Pop Music, Rock Music"
Kids with Guns,0eEgMbSzOHmkOeVuNC3E0k,"['alternative hip hop', 'modern rock', 'rock']",2005,"Hip hop Music, Rock Music"
Virtual Insanity - Remastered,4UQDZlZhGUDoYMohwrY28v,['dance pop'],2005,Pop Music
"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",4GIsskMpViPkt0uzPJTJSp,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2005,Hip hop Music
Land of Confusion,4ClGNWLK9vZMBtO0CpnyOE,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005,"Metal Music, Rock Music"
Crooked Teeth,0Is8zshpnWUiFQJIYAMrQN,"['classic oklahoma country', 'modern country pop']",2005,"Pop Music, Country Music"
Diamonds From Sierra Leone - Remix,34KUIBsIUiPV7oCIzSdDAU,"['chicago rap', 'hip hop', 'rap']",2005,Hip hop Music
I Need a Girl (Pt. 1) [feat. Usher & Loon],7lVNTXkI3cHFvcXiI8damb,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",2005,"Hip hop Music, Pop Music"
Crosshairs,3T2LUDcZRrOnYzV1FprZTy,"['alternative hip hop', 'hip hop']",2005,Hip hop Music
Best Friend,6icN4CVRptOTEXbgKH7EXE,"['canadian contemporary r&b', 'canadian pop', 'pop']",2005,Pop Music
Gimme That,53ETzLQQKFCzykRbqWb1ph,"['pop rap', 'r&b', 'rap']",2005,Pop Music
E-Pro,01MBhRpvFkbeRwAp7gcF2W,"['alternative rock', 'anti-folk', 'permanent wave', 'rock']",2005,"Folk Music, Rock Music"
Beast and the Harlot,6FVYwnVrnAEIRnY3bHJb46,"['alternative metal', 'nu metal']",2005,Metal Music
1 Thing,1mnqraQ8oV8MX92rdOFLWW,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2005,Pop Music
Drive Slow,6vB49BJ70zBpDrrAPwdaB8,"['chicago rap', 'hip hop', 'rap']",2005,Hip hop Music
Why,086myS9r57YsLbJpU0TgK9,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",2005,Rock Music
Fireman - Main,0aq7ohTG6VDYQvsnAYtA5e,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",2005,"Hip hop Music, Pop Music"
Eres Divina,54dx7PURUtHjoxgIbCDRce,"['banda', 'duranguense', 'musica mexicana']",2005,
Praise You In This Storm,4Zyf0pjpdBBIfp4oax9PG5,"['ccm', 'christian alternative rock', 'christian music']",2005,Rock Music
Welcome To Jamrock,22AbXxQbMdVqEz7xJjhccG,"['reggae', 'reggae fusion']",2005,Reggae Music
Axel F,0Bo5fjMtTfCD8vHGebivqc,[],2005,
When It Rains It Pours,1mMLMZYXkMueg65jRRWG1l,"['contemporary country', 'country']",2005,Country Music
Me Dice Que Me Ama,5Q175erZOZJZHKaZzJFYDN,"['latin christian', 'rock cristiano']",2005,Rock Music
The Feel Good Drag,5sTVykpRs4eiZKn96bZogj,"['pop emo', 'pop punk']",2005,Pop Music
Mi Credo,6bAlfC82cMGBV42KaROje8,"['chilena', 'duranguense', 'musica mexicana']",2005,
Breakdown,5x53pbGk6sbl1BGom19QQ5,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2005,Rock Music
Angelito,4s8r4lbbUXF3xFdEXWgTrs,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']",2005,"Hip hop Music, Pop Music"
Vicinity Of Obscenity,5uMTA9SIe0sE4dnHHSHaYz,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005,"Metal Music, Rock Music"
Chicago,4wVOKKEHUJxHCFFNUWDn0B,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",2005,"Hip hop Music, Pop Music"
Aún Hay Algo,6fqpsCQ7jF7OgQolXgYovX,['latin pop'],2005,Pop Music
"Baby, I'm Back",6EfyEbyk4XjCisJz90V8Ki,"['chicano rap', 'latin hip hop', 'pop rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",2005,"Hip hop Music, Pop Music"
Aquel Lugar,16c6awlmGfeusU7zoVu5yc,"['salsa', 'salsa venezolana', 'tropical']",2005,
Mama Said,5ArQzSBevAdXTxRY6Ulhbq,"['danish pop', 'scandipop']",2005,Pop Music
Blvd. Nights,7xDAU9IAMyWjl7ia3hRxs7,"['alternative metal', 'sacramento indie']",2005,Metal Music
De Contrabando,3qIyYcE3nwAPOlXP6SSGPg,"['banda', 'mariachi', 'musica mexicana', 'ranchera', 'regional mexicano femenil']",2005,
November Has Come,6lrDckuosGpwEHtm1hHBcf,"['alternative hip hop', 'modern rock', 'rock']",2005,"Hip hop Music, Rock Music"
"Girl, I Wanna Lay You Down",4SeSBHW3My7RdB4UW0h1m9,['jam band'],2005,
"Baila Morena (with Luny Tunes, Noriega) - Remix",4qbi9JDziBh3cxi9SFUbeu,['reggaeton'],2005,Reggae Music
Sabes Una Cosa,21Ullb4TU8qMsQd0Iselng,"['bolero', 'latin pop']",2005,Pop Music
This Joint,6wxGZ8D8lAuJpocaTAVVyL,"['reggae fusion', 'reggae rock']",2005,"Reggae Music, Rock Music"
World Spins Madly On,6NSlOEEtWlqvEFrjQsry77,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow']",2005,"Folk Music, Pop Music"
La Niña de tus Ojos,4B6Dq9yCXAyZUzGH8ULq1N,"['latin christian', 'latin worship']",2005,
Ni Tú Ni Nadie,16J6wH4Evm97ta1hDQIYQC,"['latin alternative', 'latin arena pop', 'latin pop', 'mexican pop', 'mexican rock', 'rock en espanol']",2005,"Pop Music, Rock Music"
Grillz,0l7DPAKQVayEz9FXC9di2e,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",2005,"Hip hop Music, Pop Music"
How Long Do I Have to Wait for You?,2ffGZTdlRN0lNxA4LOYyTs,"['black americana', 'funk', 'retro soul', 'soul']",2005,
Wait (The Whisper Song),5Y78yINSOCW6xbOfGWNBg4,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",2005,Hip hop Music
"Baby, You Wouldn't Last A Minute On The Creek",6p4jnIWFWyLz0zUo2RD9iu,"['neon pop punk', 'pop punk', 'post-hardcore', 'screamo']",2005,Pop Music
Hate It Or Love It - G-Unit Remix,6TYPoBrn53njY2C0WwdmA1,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",2005,"Hip hop Music, Pop Music"
Mi Universo,6lMk5sY36yHg5vY2Q29lJd,"['latin christian', 'rock cristiano']",2005,Rock Music
Las de la Intuición,3uU6dqBjVKRTPis0RrTaT4,"['colombian pop', 'dance pop', 'latin pop', 'pop']",2005,Pop Music
Lost In Hollywood,0GrHWVTDsaWcD4nrCGr7VE,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005,"Metal Music, Rock Music"
Get Right,0rLzyBecRbTpnBWvMtPVFR,"['dance pop', 'pop', 'urban contemporary']",2005,Pop Music
Hold Ya Head (feat. Bob Marley),2FaEEdFTp6Ub0oojqjpSif,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2005,Hip hop Music
U Already Know,0ahRDzkKq0KEi7FRoHb0qk,"['atl hip hop', 'boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",2005,"Hip hop Music, Pop Music"
Outta Control - Remix,7BKi4ZcyMBXeAvJ1OPxhdV,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",2005,"Hip hop Music, Pop Music"
Give It Up to Me,6YB6CK4Tsb0BgtxCEL9KlI,"['dance pop', 'dancehall', 'pop', 'pop rap']",2005,Pop Music
Poppin' - Main,7vGRXiYWFk6NjUnsNjQJQd,"['pop rap', 'r&b', 'rap']",2005,Pop Music
When I Get Where I'm Going (feat. Dolly Parton),3VLCtStwYsAL4LKZgeUvy3,"['contemporary country', 'country', 'country road']",2005,Country Music
Hide and Seek,7mMlbJlXXo2mRtQ4R9sIzD,"['etherpop', 'metropopolis']",2005,Pop Music
Flying Whales,5OjCsHeByDYEGxMrb1z8KQ,"['alternative metal', 'french death metal', 'french metal', 'groove metal', 'metal', 'nu metal', 'progressive groove metal']",2005,Metal Music
Shake That - Album Version (Edited)- SUPERCLEAN,6c9RCuOBbDhawmqaXYznOl,"['detroit hip hop', 'hip hop', 'rap']",2005,Hip hop Music
Beautiful,2rxQMGVafnNaRaXlRMWPde,"['contemporary country', 'country']",2005,Country Music
Nuestro Amor,7F7qwp7VZRVwZsNoddRRgX,['latin pop'],2005,Pop Music
Helicopter,2Gt9PTqiQdE4ZGbsBwssqJ,"['dembow', 'rap dominicano', 'trap latino', 'urbano latino']",2005,
The Whole World and You,1mpSmPwWONa4LFdvpzcM7S,"['ann arbor indie', 'pov: indie']",2005,
Late,1qEmFfgcLObUfQm0j1W2CK,['pop'],2005,Pop Music
Emergency,4amltxLIfFmtYEvZbdgDqO,"['pop punk', 'screamo']",2005,Pop Music
Dirty Little Secret,5lDriBxJd22IhOH9zTcFrV,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2005,"Metal Music, Pop Music, Rock Music"
Addiction,01VzuxoBYMAJLObfU0w6dI,"['r&b', 'rap']",2005,
Yo Sé Que Te Acordarás,21Pr1VcMqYrK2VOIWqzkNk,"['banda', 'banda sinaloense', 'musica mexicana', 'norteno']",2005,
Mírala Bien,7Kof2ilVEJdPN2aZyM7V57,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']",2005,Reggae Music
Goodbye My Lover,6gxycjJNMgmAyfzUXBN80P,"['neo mellow', 'pop rock']",2005,"Pop Music, Rock Music"
F.C.P.R.E.M.I.X.,4OsLDuaH0bWR6xM6nj66F8,"['post-hardcore', 'progressive post-hardcore', 'screamo', 'swancore']",2005,
Hillbilly Deluxe,1BMhbPsW66IXqksKC8jrCf,"['contemporary country', 'country', 'country road']",2005,Country Music
Every Day Is Exactly The Same,0ypg59NyOVCpWVzd0SUsT5,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",2005,"Metal Music, Electronic Music, Rock Music"
El Mañana,0dcMqjeDpwqB2xhzMsld0p,"['alternative hip hop', 'modern rock', 'rock']",2005,"Hip hop Music, Rock Music"
Alive With the Glory of Love,6YEs8KWsFKQmULF5CUOz4n,"['emo', 'neon pop punk', 'pop punk', 'screamo']",2005,Pop Music
An Honest Mistake,7DoMGZLVzga3vhyZlb0hBX,"['dance-punk', 'indie rock', 'modern rock']",2005,Rock Music
The Suffering,4dcUque6026WExzwJYWG7H,['modern alternative rock'],2005,Rock Music
Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued,73A0DxzMGDhVGsvHQSaaBq,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",2005,"Pop Music, Rock Music"
Don't Phunk With My Heart,4MtDnnAJ1AtWit10FRmZdW,"['dance pop', 'pop', 'pop rap']",2005,Pop Music
Deja,6HU7h9RYOaPRFeh0R3UeAr,['pop'],2005,Pop Music
Wraith Pinned to the Mist and Other Games,0Ensfv1iBDcsOF6xNok14N,"['art pop', 'baroque pop', 'dance-punk', 'elephant 6', 'indie rock', 'lo-fi', 'noise pop']",2005,"Pop Music, Rock Music"
Codeine,0joQFwiBKmi6X1Iq5R1ubH,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",2005,Hip hop Music
Camisado,2hgkutEHVmJRg7drAJAFHi,['pop'],2005,Pop Music
Our Song,15DeqWWQB4dcEWzJg15VrN,['pop'],2005,Pop Music
Hand Of Blood,5JWDt4NZNiZQR8iMenaa7h,"['alternative metal', 'melodic metalcore', 'nu metal', 'pop punk', 'post-grunge', 'uk metalcore', 'welsh metal']",2005,"Metal Music, Pop Music"
Unpredictable (feat. Ludacris) - Main,3UNrtRxBBlWE70SjxnOo02,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2005,"Hip hop Music, Pop Music"
Daydream In Blue,5cjaDxaXyRlxGgGjRlte7m,['downtempo'],2005,
Who Says You Can't Go Home,5439qJTu5mVH9aeriwp03u,"['glam metal', 'rock']",2005,"Metal Music, Rock Music"
Banana Man,1rbieHTuGFWstwVk9o7Fgr,"['ann arbor indie', 'pov: indie']",2005,
Don't Forget About Us - Radio Edit,1HkVSmzBbdZ5Bzdd00IZgh,"['dance pop', 'pop', 'urban contemporary']",2005,Pop Music
Perfect Day,4pMyfWdA0eo3JY5RqMotbw,['candy pop'],2005,Pop Music
1980,7oxhlX4thn7DZ49lEeEBkD,['redneck'],2005,
Roller Skates,3ciMXKwXlLCFcQCyhKblZs,"['reggae', 'roots reggae', 'uk reggae']",2005,Reggae Music
Vampiresa,26uwjXS3gdxAIceTXWrXAO,"['banda', 'cumbia sonorense', 'musica costena', 'musica mexicana', 'norteno', 'tejano']",2005,
Mayor Que Yo,0yy6SegPRLQU03ftqy8w6L,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']",2005,Reggae Music
Please Forgive Me,1HDaENkQhUMm16pjdxZvHn,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",2005,"Pop Music, Rock Music"
Gone,1hz7SRTGUNAtIQ46qiNv2p,"['hip hop', 'rap']",2005,Hip hop Music
Everybody Wants You,2Z9B8sd6HgEfCWqvOfhFD0,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'rock', 'soft rock', 'southern rock']",2005,"Metal Music, Rock Music"
"Dawn - From ""Pride & Prejudice"" Soundtrack",2k2MprlqkmDMKKOOWGREzW,"['orchestral soundtrack', 'soundtrack']",2005,
Échame a Mi La Culpa,2TOBMDqbtPP6sAQtWc2Br9,"['bolero', 'latin pop']",2005,Pop Music
You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",2005,Rock Music
Seize the Day,7HKRWMTErKh56EIBeFcmdf,"['alternative metal', 'nu metal']",2005,Metal Music
Truth,3HWzoMvoF3TQfYg4UPszDq,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",2005,"Hip hop Music, Pop Music"
Blue Monday '88 - 2015 Remaster,3PQEaRs2JEwtk79IqbQYt1,"['alternative rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'permanent wave', 'post-punk', 'synthpop', 'uk post-punk']",2005,"Pop Music, Rock Music"
Forget to Remember - From Saw II - Original Soundtrack,0h5D9uxuZRAfq6qMMX34vN,"['alternative metal', 'industrial metal', 'nu metal', 'rap metal']",2005,Metal Music
Wicked Twisted Road,22HHKW1Z3NhxUFV0tOV6Iv,['classic texas country'],2005,Country Music
Sofa King,3bPqgo3RO3ZESEpyCdNsnr,"['alternative hip hop', 'hip hop']",2005,Hip hop Music
Soldier Side,1ez4uWPnJwYufNhYTLVsJr,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005,"Metal Music, Rock Music"
Ciego De Amor - Featuring Anthony Santos,1IdSPagRNE4i6cr6I8QBYD,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']",2005,"Hip hop Music, Pop Music"
Decadence,0jY829pCMnstlNtaE72vSB,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005,"Metal Music, Rock Music"
Love And Memories,0nDvTmQlCcJMIIrAzdy7z3,"['neo mellow', 'pop rock']",2005,"Pop Music, Rock Music"
The Denial Twist,4Hzg7Hcqo2aUooTQ0pnBYC,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']",2005,"Blues Music, Rock Music"
Of All The Gin Joints In All The World,4304kbwhzhb8A3n6wl27Kg,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",2005,"Pop Music, Rock Music"
Luv(sic.) pt3 (feat. Shing02),4xlpJ99yL9xYQtzG6c3hwk,"['ambeat', 'chillhop', 'downtempo', 'instrumental hip hop', 'japanese chillhop', 'japanese old school hip hop', 'jazz rap']",2005,"Hip hop Music, Jazz Music"
Road To Zion,6Ja1mjO9WcJFX3LsH22gRk,"['reggae', 'reggae fusion']",2005,Reggae Music
Only,4MRT0dDbhqFKl67WzhUbSw,"['hip pop', 'pop', 'queens hip hop', 'rap']",2005,"Hip hop Music, Pop Music"
TICTAC,3M1RQSSxQiZs8fooz4Qo0y,"['japanese dance pop', 'japanese electropop']",2005,Pop Music
"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",2uiEqPjMmIJXOKplzsEASP,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2005,"Hip hop Music, Pop Music"
Mercy Me,3IDc87lrpEHWFBASmgTgFV,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']",2005,
This Year,4X6F9xoYUyJh4OhnXbAZv2,"['neo mellow', 'permanent wave']",2005,
Devotion And Desire,27O9FuS1UIm6ZyLplgLQAH,"['emo', 'neon pop punk', 'pop emo', 'pop punk', 'post-hardcore', 'screamo']",2005,Pop Music
Qué Hay Detrás,5Ya2WSoqPdAkmohiRZgZGl,['latin pop'],2005,Pop Music
Time to Dance,4C2i4NymWRem1LOVEqwWV6,['pop'],2005,Pop Music
Thin Line Between Love and Hate,6uDRZi9MOTtkuNUHMfREib,"['classic soul', 'southern soul']",2005,
Pero Te Vas A Arrepentir,7fUuC299Gjpe7gkW3pBbZp,"['banda', 'grupera', 'gruperas inmortales', 'musica mexicana', 'norteno', 'ranchera']",2005,
Shake,5xTtaWoae3wi06K5WfVUUH,['pop'],2005,Pop Music
Presidential,23L1gQJjtlZMrZPZvluyQe,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2005,Hip hop Music
Blue Monday - 2016 Remaster,1RSy7B2vfPi84N80QJ6frX,"['alternative rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'permanent wave', 'post-punk', 'synthpop', 'uk post-punk']",2005,"Pop Music, Rock Music"
Come A Little Closer,4sebUbjqbcgDSwG6PbSGI0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",2005,"Blues Music, Rock Music"
My Heroine,6NDoBIaqTHdcudaR8RDJNw,"['canadian post-hardcore', 'canadian rock', 'melodic metalcore', 'metalcore', 'neon pop punk', 'pop emo', 'pop punk', 'post-hardcore', 'screamo']",2005,"Metal Music, Pop Music, Rock Music"
Kill Rock 'n Roll,28TReO2Mxk9Q3GA4K98YSz,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005,"Metal Music, Rock Music"
Flossin' (feat. Big Moe),7r8KGFyID2uExN5FupG4AT,['dirty south rap'],2005,
Le Dije Al Corazón,23IJBnRVYyPd2GD0mAkZTp,"['banda', 'musica mexicana', 'norteno', 'tejano']",2005,
It's Like That,7zL9xrz5krsuC6qVNluQQw,"['dance pop', 'pop', 'urban contemporary']",2005,Pop Music
"I Wanna Be Down (feat. Queen Latifah, Yo-Yo & MC Lyte) - Remix",3OZs6tgXsBmb3TWPn07YCF,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",2005,Pop Music
Wordless Chorus,6xAa0kGkTLU22ZyoHOCHgi,"['chamber pop', 'indie rock', 'jam band', 'louisville indie', 'melancholia', 'roots rock', 'stomp and holler']",2005,"Pop Music, Rock Music"
Perfect Situation,1D7UBHqaPWDbBHs2S5YXge,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",2005,"Pop Music, Rock Music"
El Paso Del Gigante,5SW0bSJXKMukbh8FCcplA6,"['cumbia sonidera', 'grupera', 'musica poblana']",2005,
Stupid Cupid,3nUrhP3KuK4R1qdxRk2Kgo,"['adult standards', 'brill building pop', 'easy listening', 'rock-and-roll', 'rockabilly']",2005,"Pop Music, Rock Music"
Lonely No More,4faFAhOflLzhfJECveRwva,"['neo mellow', 'pop rock', 'post-grunge']",2005,"Pop Music, Rock Music"
"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",6QuCKdMsTW8ppnUiFmxJLF,"['orchestral soundtrack', 'soundtrack']",2005,
I Turn My Camera On,10YGSqXSKL5g6VmXiuSdd2,"['alternative rock', 'austindie', 'indie rock', 'modern rock']",2005,Rock Music
Ojalá Te Animes,1tg7ZzCAkjDNENdWL7WuIr,"['banda', 'grupera', 'musica mexicana', 'norteno', 'tejano']",2005,
Es Por Tu Gracia,2eraB6aW3YLpAJO22mO4GW,"['latin christian', 'rock cristiano']",2005,Rock Music
The Heaviest Matter of the Universe,2pZsQqXFgcY03vRyZxSQhU,"['alternative metal', 'french death metal', 'french metal', 'groove metal', 'metal', 'nu metal', 'progressive groove metal']",2005,Metal Music
Lose Control (feat. Ciara & Fat Man Scoop),0UaMYEvWZi0ZqiDOoHU3YI,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",2005,"Hip hop Music, Pop Music"
Here I Am To Worship - Live,18Bgya13bGqmHGLRdyaBdu,"['ccm', 'christian music', 'world worship', 'worship']",2005,
México En La Piel,5BPq1UQa1NSN647R6IzD3n,"['bolero', 'latin pop']",2005,Pop Music
Ella Se Fue,02LnwwnaanFpM5dZNArPBb,"['chicano rap', 'latin hip hop', 'mexican hip hop']",2005,Hip hop Music
Liar,7EUhSxz4srS8pqh1cENbLB,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",2005,"Pop Music, Rock Music"
Move,7LcfRTgAVTs5pQGEQgUEzN,['pop'],2005,Pop Music
Pingüinos en la Cama,5uALDiBIe9EzvRBpJyf5Ce,"['cantautor', 'latin arena pop', 'latin pop']",2005,Pop Music
Precious,3c4bJL7mARZvd387847GsC,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']",2005,"Pop Music, Rock Music"
Savin' Me,4Gd9PUEuOTOJtbgd4YxLXM,"['alternative metal', 'canadian rock', 'post-grunge']",2005,"Metal Music, Rock Music"
Tears on My Pillow,07ePHsQ0SopWrnCbNjNC2D,"['classic soul', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll']",2005,"Blues Music, Rock Music"
Uninvited,7c1iI6dwdCpHGYT8DGEfab,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'neo mellow', 'pop rock', 'singer-songwriter']",2005,"Pop Music, Rock Music"
Sittin' Up In My Room,5Erc0rv16PU4Z5Zt16kGQe,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",2005,Pop Music
Mississippi Girl,79YeQbd1p7MsuT7wHQLRYY,"['contemporary country', 'country', 'country dawn', 'country road']",2005,Country Music
FACK,0fMWtRhzOoWoCo7dRHVEEa,"['detroit hip hop', 'hip hop', 'rap']",2005,Hip hop Music
"Charlie, Last Name Wilson",6UZqMYYQQThvV55IQPvscO,"['contemporary r&b', 'r&b', 'urban contemporary']",2005,
Holy Mountains,4mj2UMyJTBTaO7pffAK29j,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005,"Metal Music, Rock Music"
Daft Punk Is Playing at My House,73mlvsfJM2qwlDUJxeaatI,"['alternative dance', 'alternative rock', 'art pop', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'neo-synthpop', 'new rave']",2005,"Electronic Music, Pop Music, Rock Music"
Roll With It,7bNX2Fgb4MjPrYbkHaCNwV,"['contemporary country', 'country', 'country road']",2005,Country Music
Westside Story,0lOe1dR2TNkJMCjIcRuw6T,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2005,"Hip hop Music, Pop Music"
GO!,06tNJ27nVxbDwhiQMChWyr,"['sigilkore', 'sped up']",2005,
